Year,date,rainfall,tmax,tmin
1910,18/07/1910,0,16.58007813,5.952148438
1910,19/07/1910,0,17.6796875,7.551757813
1910,20/07/1910,0,19.87988281,7.051757813
1910,21/07/1910,0,23.78027344,8.15234375
1910,22/07/1910,0,27.6796875,9.751953125
1910,23/07/1910,0,28.1796875,9.251953125
1910,24/07/1910,0,27.6796875,8.65234375
1910,25/07/1910,0,24.87988281,13.15234375
1910,26/07/1910,0,24.87988281,13.65234375
1910,27/07/1910,0,29.87988281,9.751953125
1910,28/07/1910,0,23.78027344,13.15234375
1910,29/07/1910,0,25.48046875,12.05175781
1910,30/07/1910,0,28.78027344,13.15234375
1910,31/07/1910,0,29.87988281,13.15234375
1910,1/08/1910,0,21.82324219,12.55957031
1910,2/08/1910,0,20.22265625,10.36035156
1910,3/08/1910,0,20.72265625,9.259765625
1910,4/08/1910,0,22.42285156,9.759765625
1910,5/08/1910,0,23.5234375,10.36035156
1910,6/08/1910,0,22.92285156,12.05957031
1910,7/08/1910,0,22.92285156,11.45996094
1910,8/08/1910,0,28.5234375,12.05957031
1910,9/08/1910,0,29.0234375,10.95996094
1910,10/08/1910,0,25.72265625,15.36035156
1910,11/08/1910,0,25.22265625,18.16015625
1910,12/08/1910,0,25.72265625,18.66015625
1910,13/08/1910,0,26.82324219,16.45996094
1910,14/08/1910,0,27.92285156,15.95996094
1910,15/08/1910,0,28.5234375,15.36035156
1910,16/08/1910,0,28.5234375,14.75976563
1910,17/08/1910,0,29.0234375,11.45996094
1910,18/08/1910,0,30.72265625,17.05957031
1910,19/08/1910,0,30.72265625,13.16015625
1910,20/08/1910,0,29.0234375,16.45996094
1910,21/08/1910,0,30.22265625,17.55957031
1910,22/08/1910,0,30.72265625,17.05957031
1910,23/08/1910,0,31.32324219,18.66015625
1910,24/08/1910,0,32.92285156,17.55957031
1910,25/08/1910,0,30.22265625,15.36035156
1910,26/08/1910,0,30.72265625,18.16015625
1910,27/08/1910,0,29.0234375,16.45996094
1910,28/08/1910,0,30.72265625,16.45996094
1910,29/08/1910,0,31.82324219,17.05957031
1910,30/08/1910,0,33.5234375,17.55957031
1910,31/08/1910,0,31.32324219,17.05957031
1910,1/09/1910,0,32.69628906,16.87695313
1910,2/09/1910,0,33.79589844,19.57714844
1910,3/09/1910,0,34.29589844,19.07714844
1910,4/09/1910,0,34.29589844,16.27734375
1910,5/09/1910,0,33.79589844,17.37695313
1910,6/09/1910,0,33.79589844,17.37695313
1910,7/09/1910,0,34.29589844,19.57714844
1910,8/09/1910,0,34.89648438,19.07714844
1910,9/09/1910,0,35.99609375,18.4765625
1910,10/09/1910,0,35.99609375,20.17675781
1910,11/09/1910,0,28.19628906,15.17675781
1910,12/09/1910,0,18.79589844,14.57714844
1910,13/09/1910,0,25.49609375,12.37695313
1910,14/09/1910,0,27.09570313,12.9765625
1910,15/09/1910,0,28.79589844,12.9765625
1910,16/09/1910,0,31.59570313,13.4765625
1910,17/09/1910,0,30.99609375,17.9765625
1910,18/09/1910,0,32.69628906,21.27734375
1910,19/09/1910,0,31.59570313,20.17675781
1910,20/09/1910,0,30.99609375,19.57714844
1910,21/09/1910,0,31.59570313,18.4765625
1910,22/09/1910,0,32.09570313,20.17675781
1910,23/09/1910,0,32.09570313,19.57714844
1910,24/09/1910,0,32.69628906,19.57714844
1910,25/09/1910,0,33.79589844,21.27734375
1910,26/09/1910,0,34.89648438,20.17675781
1910,27/09/1910,0,34.29589844,19.57714844
1910,28/09/1910,0,32.09570313,19.57714844
1910,29/09/1910,0,33.79589844,18.4765625
1910,30/09/1910,0,35.99609375,18.4765625
1910,1/10/1910,0,37.70898438,21.58886719
1910,2/10/1910,0,38.80859375,22.68945313
1910,3/10/1910,0,39.30859375,22.18945313
1910,4/10/1910,0,33.20898438,24.88867188
1910,5/10/1910,0,33.20898438,22.68945313
1910,6/10/1910,0,27.109375,19.38867188
1910,7/10/1910,0,28.20898438,13.2890625
1910,8/10/1910,0,26.00878906,14.38867188
1910,9/10/1910,1.973632813,27.109375,13.7890625
1910,10/10/1910,0,26.00878906,14.88867188
1910,11/10/1910,0,26.00878906,12.18945313
1910,12/10/1910,0,26.609375,12.18945313
1910,13/10/1910,0,29.30859375,14.88867188
1910,14/10/1910,0,33.20898438,18.2890625
1910,15/10/1910,0,35.50878906,20.48925781
1910,16/10/1910,0,36.609375,21.08886719
1910,17/10/1910,0,38.20898438,18.7890625
1910,18/10/1910,0,38.80859375,21.08886719
1910,19/10/1910,0,36.00878906,23.7890625
1910,20/10/1910,0,36.609375,22.18945313
1910,21/10/1910,0,34.30859375,20.48925781
1910,22/10/1910,0,37.70898438,22.18945313
1910,23/10/1910,0,38.80859375,19.88867188
1910,24/10/1910,0,39.30859375,25.48925781
1910,25/10/1910,0.001953125,33.20898438,24.88867188
1910,26/10/1910,0,34.30859375,23.7890625
1910,27/10/1910,0.000976563,38.20898438,23.2890625
1910,28/10/1910,0,36.00878906,24.38867188
1910,29/10/1910,0,37.109375,22.68945313
1910,30/10/1910,0,36.00878906,24.88867188
1910,31/10/1910,0,35.50878906,24.88867188
1910,1/11/1910,0,25.49316406,23.91894531
1910,2/11/1910,0,34.29296875,20.01855469
1910,3/11/1910,0,38.79296875,22.31933594
1910,4/11/1910,0.002929688,35.99316406,21.71875
1910,5/11/1910,3.295898438,37.69335938,23.91894531
1910,6/11/1910,17.78320313,28.19335938,21.21875
1910,7/11/1910,0,31.59277344,18.91894531
1910,8/11/1910,0,28.19335938,22.31933594
1910,9/11/1910,0,33.79296875,22.31933594
1910,10/11/1910,0.008789063,37.09277344,21.71875
1910,11/11/1910,0,33.79296875,23.41894531
1910,12/11/1910,0,34.29296875,24.51855469
1910,13/11/1910,0,33.19335938,21.71875
1910,14/11/1910,0,33.79296875,20.01855469
1910,15/11/1910,0,35.49316406,21.71875
1910,16/11/1910,0,37.09277344,18.91894531
1910,17/11/1910,0,37.09277344,23.41894531
1910,18/11/1910,0,35.49316406,25.01855469
1910,19/11/1910,0,37.09277344,22.31933594
1910,20/11/1910,0,35.49316406,25.61914063
1910,21/11/1910,0,37.09277344,26.71875
1910,22/11/1910,0,38.79296875,23.91894531
1910,23/11/1910,0,39.89257813,23.41894531
1910,24/11/1910,0,42.09277344,23.41894531
1910,25/11/1910,0,37.69335938,27.31933594
1910,26/11/1910,0,36.59277344,24.51855469
1910,27/11/1910,0,38.19335938,25.01855469
1910,28/11/1910,0,39.89257813,22.81933594
1910,29/11/1910,0,39.89257813,26.71875
1910,30/11/1910,0,37.69335938,24.51855469
1910,1/12/1910,0.00390625,36.04296875,22.90429688
1910,2/12/1910,0,37.74316406,25.70410156
1910,3/12/1910,0,34.94335938,28.50390625
1910,4/12/1910,0,37.74316406,22.90429688
1910,5/12/1910,0,37.74316406,24.60351563
1910,6/12/1910,3.981445313,36.64257813,24.00390625
1910,7/12/1910,0,37.14257813,25.10351563
1910,8/12/1910,0,35.54296875,23.50390625
1910,9/12/1910,0.00390625,35.54296875,22.40429688
1910,10/12/1910,51.58496094,31.04296875,20.10351563
1910,11/12/1910,0,33.84277344,22.40429688
1910,12/12/1910,0,36.04296875,24.60351563
1910,13/12/1910,0.001953125,36.64257813,25.70410156
1910,14/12/1910,0,37.14257813,25.10351563
1910,15/12/1910,0,39.94335938,25.70410156
1910,16/12/1910,0,37.14257813,27.40429688
1910,17/12/1910,0,40.54296875,27.90429688
1910,18/12/1910,0,35.54296875,24.00390625
1910,19/12/1910,4.529296875,34.34277344,22.40429688
1910,20/12/1910,6.186523438,34.94335938,25.10351563
1910,21/12/1910,0.000976563,36.64257813,23.50390625
1910,22/12/1910,0.001953125,34.34277344,26.30371094
1910,23/12/1910,0.000976563,30.54296875,24.00390625
1910,24/12/1910,0,27.14257813,23.50390625
1910,25/12/1910,0,34.34277344,22.40429688
1910,26/12/1910,0,36.64257813,21.80371094
1910,27/12/1910,0,37.74316406,22.90429688
1910,28/12/1910,0,38.24316406,24.60351563
1910,29/12/1910,0,38.24316406,24.60351563
1910,30/12/1910,0,39.34277344,24.00390625
1910,31/12/1910,0,37.74316406,27.40429688
1911,1/01/1911,0,38.22167969,26.45019531
1911,2/01/1911,0,38.82226563,24.75
1911,3/01/1911,0,39.32226563,27.54980469
1911,4/01/1911,0,37.72167969,26.45019531
1911,5/01/1911,0,39.921875,25.84960938
1911,6/01/1911,0,39.32226563,25.84960938
1911,7/01/1911,0,38.22167969,25.84960938
1911,8/01/1911,0,37.72167969,25.84960938
1911,9/01/1911,0,38.22167969,23.04980469
1911,10/01/1911,0,38.82226563,23.04980469
1911,11/01/1911,0,39.921875,23.04980469
1911,12/01/1911,0,39.921875,25.84960938
1911,13/01/1911,0,39.921875,25.34960938
1911,14/01/1911,0,41.02246094,25.84960938
1911,15/01/1911,0,41.62207031,25.84960938
1911,16/01/1911,0,41.62207031,24.75
1911,17/01/1911,0,40.52246094,28.04980469
1911,18/01/1911,0,39.32226563,28.04980469
1911,19/01/1911,0,38.82226563,23.65039063
1911,20/01/1911,0,38.82226563,24.75
1911,21/01/1911,0,38.82226563,24.75
1911,22/01/1911,0,39.921875,25.34960938
1911,23/01/1911,0,40.52246094,23.04980469
1911,24/01/1911,0,34.921875,25.34960938
1911,25/01/1911,0,36.02246094,23.04980469
1911,26/01/1911,0,38.22167969,24.75
1911,27/01/1911,0,38.82226563,24.15039063
1911,28/01/1911,0,40.52246094,23.65039063
1911,29/01/1911,0,39.921875,26.95019531
1911,30/01/1911,0,35.52246094,25.34960938
1911,31/01/1911,0,36.62207031,23.65039063
1911,1/02/1911,0,38.47460938,25.18261719
1911,2/02/1911,0,39.57519531,26.28320313
1911,3/02/1911,0,41.27539063,25.18261719
1911,4/02/1911,0,41.875,26.28320313
1911,5/02/1911,0.002929688,39.07519531,25.18261719
1911,6/02/1911,0.000976563,37.375,26.78320313
1911,7/02/1911,0,37.375,23.48339844
1911,8/02/1911,0,37.97460938,25.68261719
1911,9/02/1911,0,37.375,26.28320313
1911,10/02/1911,0,36.27539063,25.18261719
1911,11/02/1911,0,38.47460938,25.18261719
1911,12/02/1911,0,39.07519531,25.18261719
1911,13/02/1911,0,41.27539063,27.8828125
1911,14/02/1911,0,32.375,24.58300781
1911,15/02/1911,0,36.875,26.28320313
1911,16/02/1911,0,34.57519531,23.48339844
1911,17/02/1911,0,35.77539063,23.48339844
1911,18/02/1911,0,37.375,23.48339844
1911,19/02/1911,0,37.97460938,22.8828125
1911,20/02/1911,0.000976563,38.47460938,21.78320313
1911,21/02/1911,0,40.77539063,20.18261719
1911,22/02/1911,0,37.97460938,19.58300781
1911,23/02/1911,0,37.375,23.98339844
1911,24/02/1911,0,37.97460938,22.3828125
1911,25/02/1911,0,37.97460938,23.98339844
1911,26/02/1911,0,38.47460938,22.8828125
1911,27/02/1911,0,39.07519531,21.28320313
1911,28/02/1911,0.002929688,36.875,22.8828125
1911,1/03/1911,0,33.23632813,21.08203125
1911,2/03/1911,0,34.3359375,19.98242188
1911,3/03/1911,0,37.13574219,22.18164063
1911,4/03/1911,0,38.8359375,24.38183594
1911,5/03/1911,0,39.3359375,22.78222656
1911,6/03/1911,0,38.23632813,24.38183594
1911,7/03/1911,0,37.13574219,24.98242188
1911,8/03/1911,0,37.73632813,22.78222656
1911,9/03/1911,0,37.73632813,25.58203125
1911,10/03/1911,0,37.73632813,24.98242188
1911,11/03/1911,0,38.23632813,23.28222656
1911,12/03/1911,0,39.3359375,24.98242188
1911,13/03/1911,0,40.53613281,22.18164063
1911,14/03/1911,0,36.63574219,26.08203125
1911,15/03/1911,0,34.3359375,22.18164063
1911,16/03/1911,0,34.93554688,21.68164063
1911,17/03/1911,0,38.23632813,23.28222656
1911,18/03/1911,0,39.3359375,22.78222656
1911,19/03/1911,0.000976563,32.13574219,24.98242188
1911,20/03/1911,0,29.93554688,19.38183594
1911,21/03/1911,0,29.93554688,18.88183594
1911,22/03/1911,0,32.13574219,16.68164063
1911,23/03/1911,0,33.23632813,21.68164063
1911,24/03/1911,0,35.53613281,21.08203125
1911,25/03/1911,0,35.53613281,23.88183594
1911,26/03/1911,0,33.23632813,24.98242188
1911,27/03/1911,0,32.13574219,22.78222656
1911,28/03/1911,0,32.73632813,24.38183594
1911,29/03/1911,13.32519531,31.03613281,19.38183594
1911,30/03/1911,0,31.63574219,22.78222656
1911,31/03/1911,0,33.23632813,22.18164063
1911,1/04/1911,0,34.56152344,23.04980469
1911,2/04/1911,0,34.56152344,24.15039063
1911,3/04/1911,0,35.16210938,24.65039063
1911,4/04/1911,0,35.76171875,24.15039063
1911,5/04/1911,0,34.06152344,23.54980469
1911,6/04/1911,0,32.96191406,21.95019531
1911,7/04/1911,0,34.56152344,23.54980469
1911,8/04/1911,0,35.76171875,23.54980469
1911,9/04/1911,0,35.76171875,23.54980469
1911,10/04/1911,0,35.76171875,25.84960938
1911,11/04/1911,0.001953125,31.26171875,23.54980469
1911,12/04/1911,10.46777344,28.46191406,21.34960938
1911,13/04/1911,17.12597656,21.26171875,19.65039063
1911,14/04/1911,17.4140625,20.16210938,16.34960938
1911,15/04/1911,2.25,24.06152344,16.34960938
1911,16/04/1911,1.958007813,22.36230469,18.54980469
1911,17/04/1911,0,25.76171875,18.54980469
1911,18/04/1911,0,26.26171875,16.34960938
1911,19/04/1911,0,26.86230469,15.25
1911,20/04/1911,0,26.86230469,15.84960938
1911,21/04/1911,0,27.36230469,15.25
1911,22/04/1911,0,29.56152344,13.54980469
1911,23/04/1911,0,30.76171875,12.45019531
1911,24/04/1911,0,30.76171875,13.54980469
1911,25/04/1911,0,30.76171875,14.65039063
1911,26/04/1911,0,31.26171875,16.34960938
1911,27/04/1911,0,31.26171875,18.04980469
1911,28/04/1911,0,30.76171875,18.54980469
1911,29/04/1911,0,30.76171875,17.45019531
1911,30/04/1911,0,31.26171875,14.65039063
1911,1/05/1911,0,30.46386719,16.12695313
1911,2/05/1911,0,29.86425781,15.62695313
1911,3/05/1911,0,29.86425781,15.62695313
1911,4/05/1911,0,29.86425781,13.32714844
1911,5/05/1911,0,30.46386719,13.92675781
1911,6/05/1911,0,29.86425781,14.42675781
1911,7/05/1911,0,29.26367188,13.92675781
1911,8/05/1911,0,29.26367188,14.42675781
1911,9/05/1911,0,30.96386719,15.62695313
1911,10/05/1911,0,22.06445313,15.62695313
1911,11/05/1911,0,20.46386719,10.62695313
1911,12/05/1911,0,21.56445313,11.12695313
1911,13/05/1911,0,22.06445313,13.32714844
1911,14/05/1911,0,25.96386719,15.62695313
1911,15/05/1911,0,28.76367188,13.32714844
1911,16/05/1911,0,30.46386719,13.32714844
1911,17/05/1911,0,30.46386719,15.62695313
1911,18/05/1911,0,29.26367188,17.82714844
1911,19/05/1911,0,29.86425781,19.42675781
1911,20/05/1911,0,25.46386719,20.02734375
1911,21/05/1911,0,25.96386719,18.32714844
1911,22/05/1911,0,24.86425781,17.2265625
1911,23/05/1911,0,25.96386719,15.62695313
1911,24/05/1911,0,26.56445313,15.02734375
1911,25/05/1911,0,30.96386719,14.42675781
1911,26/05/1911,0,32.06445313,15.02734375
1911,27/05/1911,0,24.26367188,17.2265625
1911,28/05/1911,0,19.86425781,11.7265625
1911,29/05/1911,0,19.26367188,10.02734375
1911,30/05/1911,0,19.26367188,8.327148438
1911,31/05/1911,0,20.46386719,8.327148438
1911,1/06/1911,0,23.00195313,9.452148438
1911,2/06/1911,0,28.00195313,10.55175781
1911,3/06/1911,0,25.80175781,14.45214844
1911,4/06/1911,0,24.6015625,13.8515625
1911,5/06/1911,0,22.40234375,13.8515625
1911,6/06/1911,0,23.00195313,13.3515625
1911,7/06/1911,0,21.90234375,16.15234375
1911,8/06/1911,0,21.90234375,10.55175781
1911,9/06/1911,0,21.90234375,11.65234375
1911,10/06/1911,0,21.30175781,12.25195313
1911,11/06/1911,0,20.20214844,13.8515625
1911,12/06/1911,0,20.80175781,11.15234375
1911,13/06/1911,0,23.00195313,11.15234375
1911,14/06/1911,0,26.90234375,11.65234375
1911,15/06/1911,0,27.40234375,11.65234375
1911,16/06/1911,0,29.1015625,9.452148438
1911,17/06/1911,0,30.20214844,10.55175781
1911,18/06/1911,0,30.20214844,12.75195313
1911,19/06/1911,0,21.30175781,13.8515625
1911,20/06/1911,0,19.6015625,9.952148438
1911,21/06/1911,0,19.1015625,8.8515625
1911,22/06/1911,0,18.00195313,8.3515625
1911,23/06/1911,0,20.20214844,6.65234375
1911,24/06/1911,0,21.30175781,8.3515625
1911,25/06/1911,0,24.1015625,9.452148438
1911,26/06/1911,0,25.80175781,12.75195313
1911,27/06/1911,0,26.30175781,13.8515625
1911,28/06/1911,0,24.1015625,13.8515625
1911,29/06/1911,0,23.50195313,13.8515625
1911,30/06/1911,0,24.1015625,13.8515625
1911,1/07/1911,0,23.78027344,12.55175781
1911,2/07/1911,0,24.87988281,14.25195313
1911,3/07/1911,0,24.28027344,14.25195313
1911,4/07/1911,0,24.87988281,13.65234375
1911,5/07/1911,0.000976563,25.98046875,16.45214844
1911,6/07/1911,0.000976563,24.87988281,12.55175781
1911,7/07/1911,0,27.6796875,13.65234375
1911,8/07/1911,0,30.48046875,16.45214844
1911,9/07/1911,0,30.48046875,15.3515625
1911,10/07/1911,0,30.98046875,14.75195313
1911,11/07/1911,0,32.08007813,13.65234375
1911,12/07/1911,0,29.28027344,19.25195313
1911,13/07/1911,0,25.98046875,16.45214844
1911,14/07/1911,0,23.1796875,12.55175781
1911,15/07/1911,0,22.08007813,9.751953125
1911,16/07/1911,0,22.6796875,8.65234375
1911,17/07/1911,0,28.1796875,7.051757813
1911,18/07/1911,0,26.58007813,10.3515625
1911,19/07/1911,0,23.78027344,14.25195313
1911,20/07/1911,0,25.48046875,9.751953125
1911,21/07/1911,0,23.1796875,10.95214844
1911,22/07/1911,0,18.1796875,9.751953125
1911,23/07/1911,0,17.6796875,6.452148438
1911,24/07/1911,0,17.6796875,6.452148438
1911,25/07/1911,0,19.28027344,7.051757813
1911,26/07/1911,0,21.58007813,7.051757813
1911,27/07/1911,0,23.78027344,7.051757813
1911,28/07/1911,0,24.28027344,3.15234375
